id_venta,id_cliente,id_producto,fecha,cantidad,precio_total
3104,348,19,2023-01-23,3.0,4952.4
3105,29,43,2023-02-12,3.0,3268.38
3106,975,29,2023-03-30,2.0,679.24
3107,35,50,2023-02-26,1.0,2555.54
3108,518,2,2023-02-20,4.0,2669.36
3109,396,9,2023-01-13,4.0,2596.51
3110,623,17,2023-01-24,1.0,2868.98
3111,294,46,2023-01-11,4.0,142.69
3112,589,36,2023-02-21,1.0,3570.58
3113,349,17,2023-01-17,4.0,3576.35
3114,147,49,2023-02-06,4.0,621.58
3115,67,12,2023-01-13,1.0,2872.69
3116,904,20,2023-03-03,1.0,2863.39
3117,520,50,2023-03-25,4.0,3428.13
3118,122,3,2023-01-08,4.0,472.72
3119,340,43,2023-02-25,2.0,3151.19
3120,175,50,2023-03-24,3.0,1439.72
3121,900,4,2023-03-11,1.0,2559.66
3122,691,17,2023-02-13,1.0,3877.95
3123,597,50,2023-03-01,3.0,3542.95
3124,451,37,2023-02-10,2.0,638.57
3125,557,46,2023-01-21,4.0,2976.36
3126,136,42,2023-03-27,4.0,4847.13
3127,855,15,2023-02-11,2.0,826.01
3128,16,33,2023-03-15,2.0,4271.89
3129,333,16,2023-03-15,3.0,3527.61
3130,195,11,2023-01-29,3.0,3881.32
3131,496,20,2023-03-21,4.0,1445.69
3132,9,38,2023-03-06,2.0,1475.05
3133,828,24,2023-01-17,2.0,4534.8
3134,334,16,2023-01-30,4.0,1831.17
3135,333,30,2023-01-26,4.0,361.93
3136,327,34,2023-02-22,4.0,3022.95
3137,15,1,2023-01-19,4.0,667.85
3138,839,24,2023-02-22,4.0,3993.15
3139,614,24,2023-03-26,3.0,3226.64
3140,226,9,2023-01-17,4.0,4379.9
3141,425,22,2023-02-15,2.0,3934.94
3142,790,12,2023-03-26,1.0,604.96
3143,408,17,2023-02-22,3.0,1936.3
3144,113,25,2023-03-05,2.0,3884.07
3145,997,28,2023-02-14,1.0,2115.84
3146,428,15,2023-02-18,3.0,4863.21
3147,1,30,2023-01-19,4.0,3691.92
3148,266,27,2023-03-12,3.0,126.72
3149,491,22,2023-03-22,4.0,4405.93
3150,208,10,2023-03-06,4.0,548.98
3151,622,31,2023-02-06,4.0,745.59
3152,712,27,2023-03-11,1.0,3685.74
3153,952,12,2023-01-26,3.0,4331.59
3154,369,46,2023-01-02,4.0,2704.93
3155,985,31,2023-02-28,2.0,1480.8
3156,306,32,2023-01-05,3.0,1789.01
3157,12,32,2023-02-06,2.0,1747.3
3158,345,41,2023-01-31,1.0,1667.06
3159,465,45,2023-03-17,1.0,1252.4
3160,700,35,2023-02-17,3.0,3063.89
3161,666,46,2023-01-06,1.0,4507.01
3162,494,21,2023-01-15,1.0,1570.06
3163,368,10,2023-01-15,3.0,974.14
3164,846,16,2023-03-02,2.0,4200.96
3165,937,7,2023-01-16,4.0,3721.83
3166,420,4,2023-01-20,3.0,4657.64
3167,889,27,2023-03-18,3.0,869.32
3168,791,25,2023-02-13,4.0,764.04
3169,171,31,2023-02-11,2.0,2730.08
3170,134,11,2023-02-15,4.0,3091.45
3171,965,48,2023-02-03,4.0,2426.86
3172,427,20,2023-03-05,2.0,3014.88
3173,25,36,2023-01-29,2.0,942.88
3174,530,17,2023-01-03,4.0,2424.09
3175,190,45,2023-01-09,4.0,3307.56
3176,141,11,2023-03-16,3.0,2191.9
3177,555,30,2023-03-16,2.0,3413.26
3178,846,35,2023-01-25,1.0,2283.4
3179,796,41,2023-03-27,2.0,1701.32
3180,658,38,2023-02-11,4.0,1552.84
3181,315,22,2023-02-15,4.0,2083.97
3182,444,43,2023-03-14,4.0,164.29
3183,319,48,2023-03-25,4.0,3359.2
3184,441,27,2023-02-28,1.0,4233.27
3185,92,37,2023-01-21,2.0,1805.4
3186,179,46,2023-03-15,1.0,277.86
3187,56,49,2023-01-22,1.0,4934.54
3188,155,35,2023-01-29,4.0,1355.31
3189,672,4,2023-03-04,1.0,676.77
3190,111,16,2023-03-14,4.0,1880.27
3191,137,16,2023-03-02,4.0,3705.86
3192,232,21,2023-03-05,4.0,1504.89
3193,992,26,2023-03-10,1.0,2894.78
3194,468,36,2023-02-09,4.0,2107.02
3195,732,19,2023-03-16,1.0,632.93
3196,481,17,2023-01-01,2.0,1684.92
3197,68,45,2023-03-06,4.0,3638.11
3198,814,26,2023-03-03,3.0,3079.42
3199,249,22,2023-02-23,3.0,642.9
3200,994,28,2023-03-01,3.0,858.45
3201,323,1,2023-02-15,3.0,3221.63
3202,922,44,2023-01-05,3.0,4076.41
3203,904,36,2023-01-22,1.0,1779.9
3204,518,43,2023-03-31,2.0,2996.79
3205,976,37,2023-02-22,1.0,894.69
3206,792,2,2023-03-11,4.0,1591.31
3207,432,17,2023-02-01,2.0,150.34
3208,487,40,2023-01-11,2.0,3852.97
3209,606,38,2023-01-10,2.0,2035.0
3210,429,21,2023-02-08,2.0,4089.82
3211,269,9,2023-01-31,3.0,3556.45
3212,709,13,2023-01-12,4.0,4152.28
3213,537,11,2023-03-21,2.0,1464.01
3214,148,16,2023-02-07,2.0,966.29
3215,118,16,2023-03-08,3.0,4860.93
3216,850,2,2023-03-07,1.0,3600.77
3217,367,42,2023-02-21,1.0,4178.51
3218,850,44,2023-01-05,1.0,115.01
3219,66,8,2023-01-11,4.0,1804.59
3220,970,43,2023-01-25,1.0,3726.94
3221,813,42,2023-02-04,2.0,436.02
3222,370,13,2023-02-04,3.0,2858.33
3223,175,17,2023-01-22,3.0,2173.91
3224,831,39,2023-02-06,1.0,137.2
3225,588,24,2023-03-27,3.0,1218.08
3226,495,3,2023-02-24,2.0,1459.72
3227,973,30,2023-03-16,1.0,603.71
3228,114,13,2023-03-13,2.0,3176.11
3229,111,19,2023-03-05,4.0,1249.87
3230,761,7,2023-01-20,2.0,1424.22
3231,439,9,2023-01-04,2.0,4496.28
3232,715,19,2023-01-18,2.0,2362.26
3233,147,45,2023-02-20,2.0,1991.03
3234,35,40,2023-03-09,4.0,3633.16
3235,999,22,2023-01-20,1.0,4552.59
3236,309,18,2023-01-09,2.0,173.93
3237,538,23,2023-03-21,1.0,2268.78
3238,750,2,2023-01-26,3.0,3073.37
3239,14,50,2023-01-25,2.0,1626.89
3240,374,50,2023-03-09,2.0,3873.42
3241,557,11,2023-02-10,3.0,4858.81
3242,428,31,2023-02-28,1.0,4719.97
3243,728,33,2023-02-14,4.0,1366.61
3244,233,14,2023-02-10,2.0,1170.37
3245,705,16,2023-02-07,3.0,4789.58
3246,563,11,2023-01-19,3.0,2320.21
3247,939,33,2023-01-14,2.0,1081.07
3248,887,7,2023-01-21,1.0,3549.63
3249,726,31,2023-01-15,1.0,1457.88
3250,663,48,2023-01-03,2.0,1372.87
3251,440,46,2023-02-06,3.0,4402.28
3252,502,47,2023-02-15,2.0,854.27
3253,275,14,2023-01-16,4.0,368.75
3254,850,28,2023-01-14,4.0,1382.47
3255,76,43,2023-01-09,1.0,3054.38
3256,439,16,2023-01-07,4.0,659.28
3257,732,19,2023-01-14,3.0,2384.39
3258,860,17,2023-01-06,4.0,3155.32
3259,956,26,2023-03-26,2.0,4251.25
3260,699,6,2023-01-15,3.0,1187.85
3261,289,43,2023-02-21,1.0,4095.86
3262,915,49,2023-03-13,1.0,1212.79
3263,540,9,2023-02-03,4.0,3399.99
3264,891,50,2023-01-01,1.0,2181.83
3265,692,17,2023-03-10,2.0,617.67
3266,253,31,2023-03-27,,3585.6
3267,126,12,2023-01-20,2.0,1127.92
3268,177,23,2023-03-21,2.0,924.29
3269,37,5,2023-01-07,2.0,1823.7
3270,410,43,2023-01-07,2.0,3283.79
3271,611,36,2023-02-19,3.0,1208.28
3272,610,36,2023-01-02,3.0,959.12
3273,127,3,2023-02-16,2.0,99.27
3274,483,24,2023-01-14,2.0,2384.63
3275,168,17,2023-01-31,1.0,2171.8
3276,592,39,2023-02-19,1.0,1207.65
3277,294,26,2023-03-02,3.0,315.58
3278,845,4,2023-02-10,1.0,2174.82
3279,638,45,2023-01-14,3.0,3951.62
3280,343,12,2023-01-05,3.0,3590.65
3281,310,1,2023-03-16,4.0,4310.93
3282,662,21,2023-01-05,3.0,97.43
3283,528,19,2023-03-05,1.0,4833.78
3284,540,21,2023-01-29,4.0,1739.99
3285,419,18,2023-03-16,1.0,4952.47
3286,444,43,2023-01-05,3.0,1300.47
3287,685,3,2023-02-05,3.0,2384.11
3288,558,49,2023-03-20,2.0,1801.94
3289,840,44,2023-01-19,3.0,1811.02
3290,236,32,2023-03-05,4.0,4219.3
3291,439,10,2023-01-22,3.0,3744.77
3292,214,40,2023-02-03,2.0,4961.15
3293,85,15,2023-02-25,3.0,3086.9
3294,794,5,2023-01-17,3.0,2343.12
3295,744,4,2023-03-17,3.0,495.87
3296,85,28,2023-03-30,2.0,4982.98
3297,921,4,2023-02-25,1.0,2780.08
3298,489,15,2023-01-17,3.0,3517.36
3299,65,17,2023-03-15,4.0,2063.37
3300,646,44,2023-03-23,2.0,2761.19
3301,663,3,2023-01-18,4.0,4715.76
3302,627,10,2023-02-14,3.0,873.78
3303,64,47,2023-03-19,2.0,1497.24
3304,343,42,2023-02-25,3.0,802.7
3305,939,23,2023-03-21,4.0,3971.47
3306,875,18,2023-02-19,2.0,357.12
3307,919,1,2023-02-27,1.0,454.08
3308,352,35,2023-01-18,1.0,1527.55
3309,158,31,2023-03-21,1.0,2595.23
3310,589,44,2023-03-22,3.0,2061.06
3311,491,1,2023-01-07,2.0,271.84
3312,658,3,2023-03-17,4.0,4789.58
3313,855,3,2023-01-10,4.0,4766.7
3314,463,37,2023-03-10,3.0,1432.81
3315,225,19,2023-03-26,3.0,3671.05
3316,917,29,2023-01-03,4.0,2913.95
3317,313,25,2023-03-24,2.0,1225.51
3318,615,33,2023-02-13,3.0,1347.75
3319,919,36,2023-03-11,2.0,2481.21
3320,859,29,2023-01-14,4.0,2125.22
3321,813,26,2023-01-04,2.0,1491.59
3322,940,4,2023-01-18,1.0,4047.18
3323,466,49,2023-02-21,4.0,2433.24
3324,88,14,2023-02-07,1.0,3291.5
3325,883,50,2023-03-21,4.0,986.9
3326,303,27,2023-01-20,1.0,2690.86
3327,680,33,2023-03-29,2.0,1623.98
3328,435,22,2023-02-13,4.0,2655.75
3329,682,48,2023-02-20,4.0,3915.09
3330,135,3,2023-01-19,1.0,3856.12
3331,50,23,2023-03-09,2.0,1803.39
3332,432,21,2023-03-07,4.0,3486.67
3333,340,41,2023-01-13,3.0,4709.39
3334,347,23,2023-03-03,1.0,3147.06
3335,646,4,2023-03-02,4.0,784.63
3336,347,21,2023-01-30,2.0,3414.56
3337,649,37,2023-01-30,2.0,569.28
3338,245,43,2023-02-20,2.0,4366.95
3339,109,31,2023-03-29,2.0,2607.47
3340,825,21,2023-02-17,1.0,1956.45
3341,799,26,2023-02-02,4.0,332.18
3342,533,41,2023-03-15,1.0,1934.88
3343,90,35,2023-03-23,1.0,4520.87
3344,296,38,2023-01-19,2.0,153.87
3345,112,24,2023-03-12,3.0,2399.51
3346,813,11,2023-02-26,2.0,4659.23
3347,589,41,2023-01-19,3.0,2004.46
3348,177,29,2023-03-29,1.0,2169.47
3349,343,47,2023-03-20,2.0,2913.87
3350,660,3,2023-02-10,,2341.54
3351,101,1,2023-02-11,1.0,884.58
3352,758,19,2023-03-28,2.0,141.85
3353,629,46,2023-02-21,4.0,3068.57
3354,604,49,2023-01-04,3.0,4607.99
3355,401,22,2023-01-04,3.0,576.5
3356,28,14,2023-01-05,3.0,1094.22
3357,937,49,2023-02-10,2.0,1882.64
3358,962,14,2023-03-28,4.0,4053.27
3359,537,44,2023-03-02,2.0,1382.84
3360,58,16,2023-03-16,3.0,4416.17
3361,498,33,2023-02-24,2.0,322.04
3362,297,13,2023-03-16,3.0,4707.74
3363,134,38,2023-01-13,1.0,2825.7
3364,331,49,2023-01-14,3.0,3310.95
3365,249,12,2023-03-01,1.0,1870.06
3366,550,38,2023-03-13,1.0,3920.87
3367,902,39,2023-01-25,1.0,874.5
3368,941,33,2023-03-23,3.0,292.11
3369,75,33,2023-02-13,4.0,2007.81
3370,654,29,2023-03-23,3.0,4275.79
3371,834,5,2023-01-10,2.0,3786.89
3372,168,6,2023-03-12,2.0,2609.92
3373,771,31,2023-02-19,4.0,2882.08
3374,503,16,2023-02-13,4.0,692.97
3375,885,31,2023-01-14,4.0,4211.37
3376,355,25,2023-01-15,1.0,3945.45
3377,225,48,2023-01-16,4.0,3299.53
3378,664,46,2023-01-02,4.0,2357.65
3379,531,33,2023-01-30,4.0,4824.07
3380,146,13,2023-01-30,3.0,4401.21
3381,960,10,2023-03-23,2.0,3239.93
3382,241,24,2023-01-31,2.0,1890.41
3383,884,10,2023-03-18,4.0,3109.21
3384,893,41,2023-01-20,2.0,2898.43
3385,344,31,2023-02-18,3.0,2001.5
3386,749,13,2023-02-04,2.0,1568.04
3387,35,3,2023-01-23,1.0,2064.7
3388,702,50,2023-03-02,3.0,2890.86
3389,1,34,2023-03-25,2.0,2169.27
3390,996,49,2023-02-24,2.0,1354.69
3391,153,28,2023-03-08,3.0,3816.77
3392,429,19,2023-01-08,2.0,2680.76
3393,945,23,2023-02-09,2.0,384.99
3394,508,45,2023-02-28,4.0,1873.17
3395,126,32,2023-02-01,1.0,4430.32
3396,491,13,2023-01-07,3.0,3788.42
3397,482,33,2023-01-02,4.0,1650.07
3398,345,34,2023-03-26,2.0,4694.01
3399,912,33,2023-01-06,3.0,429.18
3400,738,5,2023-02-05,3.0,4808.11
3401,221,3,2023-02-01,1.0,1266.24
3402,915,7,2023-02-14,1.0,95.02
3403,919,24,2023-02-11,3.0,2197.35
3404,723,22,2023-02-22,1.0,1826.9
3405,25,45,2023-01-09,1.0,2718.49
3406,528,23,2023-03-16,2.0,3994.03
3407,182,30,2023-03-28,1.0,4220.03
3408,499,18,2023-03-16,1.0,2036.09
3409,841,32,2023-02-18,4.0,2177.74
3410,641,7,2023-01-02,2.0,783.48
3411,42,33,2023-03-08,2.0,285.36
3412,915,5,2023-01-11,3.0,3224.01
3413,481,49,2023-02-19,1.0,368.97
3414,930,28,2023-02-04,4.0,3682.46
3415,848,8,2023-01-15,4.0,2718.5
3416,748,15,2023-03-16,2.0,1032.99
3417,872,4,2023-01-31,1.0,2720.64
3418,439,34,2023-03-03,4.0,955.84
3419,402,5,2023-01-28,3.0,2221.75
3420,546,33,2023-01-25,1.0,4007.82
3421,345,5,2023-03-25,1.0,2336.5
3422,893,38,2023-01-25,1.0,786.06
3423,45,34,2023-03-16,4.0,3632.95
3424,646,26,2023-03-24,2.0,974.5
3425,21,1,2023-01-01,2.0,3705.82
3426,634,4,2023-02-28,3.0,2422.79
3427,70,39,2023-03-10,4.0,2296.02
3428,864,26,2023-03-15,1.0,4264.6
3429,873,33,2023-02-11,3.0,3557.59
3430,48,33,2023-02-03,3.0,212.91
3431,491,8,2023-03-07,2.0,1516.06
3432,551,20,2023-01-18,1.0,4361.06
3433,287,16,2023-03-18,1.0,140.71
3434,10,21,2023-01-05,4.0,2749.0
3435,542,45,2023-01-20,4.0,3652.74
3436,756,26,2023-03-07,4.0,3128.19
3437,274,23,2023-03-16,3.0,3814.63
3438,956,18,2023-03-03,1.0,3642.17
3439,600,31,2023-02-01,2.0,3475.55
3440,756,42,2023-02-27,3.0,4116.62
3441,381,12,2023-02-19,3.0,3246.17
3442,329,1,2023-02-07,2.0,2041.97
3443,479,42,2023-02-24,2.0,2385.95
3444,15,9,2023-01-28,4.0,3597.79
3445,516,3,2023-03-15,2.0,4387.71
3446,191,26,2023-03-27,2.0,1397.48
3447,168,9,2023-03-22,2.0,1743.28
3448,521,42,2023-01-22,2.0,4657.16
3449,621,16,2023-02-12,4.0,2913.63
3450,137,24,2023-03-24,3.0,935.86
3451,154,50,2023-03-22,1.0,3335.29
3452,388,14,2023-03-29,1.0,4954.27
3453,209,3,2023-02-05,3.0,4126.1
3454,272,34,2023-02-21,1.0,3741.42
3455,143,33,2023-02-05,1.0,1079.83
3456,611,50,2023-01-28,3.0,4386.89
3457,889,24,2023-03-19,1.0,2652.65
3458,820,9,2023-02-27,1.0,4451.99
3459,69,13,2023-02-05,3.0,1682.65
3460,247,2,2023-03-11,1.0,357.15
3461,261,7,2023-01-09,2.0,2406.08
3462,788,48,2023-01-21,3.0,1385.7
3463,79,21,2023-03-05,4.0,3590.38
3464,658,19,2023-03-17,1.0,4787.68
3465,623,25,2023-03-02,4.0,3470.32
3466,770,47,2023-02-09,1.0,4440.32
3467,605,22,2023-02-25,2.0,2292.47
3468,525,11,2023-01-04,3.0,3869.62
3469,772,33,2023-01-31,4.0,4223.07
3470,938,32,2023-01-27,3.0,3568.83
3471,621,21,2023-02-27,4.0,2563.5
3472,330,39,2023-01-25,1.0,3148.04
3473,189,20,2023-03-10,2.0,3517.51
3474,95,8,2023-03-11,4.0,1302.77
3475,617,42,2023-01-05,4.0,4057.42
3476,8,37,2023-01-08,2.0,4754.11
3477,67,9,2023-01-09,2.0,2352.93
3478,496,25,2023-01-15,2.0,3520.28
3479,191,25,2023-01-07,2.0,3698.28
3480,366,33,2023-03-13,2.0,3328.13
3481,768,2,2023-01-15,3.0,2758.22
3482,521,19,2023-02-06,1.0,4414.16
3483,990,46,2023-03-24,1.0,2272.19
3484,117,20,2023-02-08,4.0,352.46
3485,267,42,2023-01-06,2.0,4230.55
3486,611,41,2023-03-24,3.0,3386.21
3487,485,42,2023-02-26,3.0,4253.83
3488,509,29,2023-03-22,4.0,735.81
3489,298,6,2023-01-19,2.0,202.23
3490,909,17,2023-03-04,1.0,4675.15
3491,164,25,2023-01-31,2.0,781.26
3492,376,38,2023-03-16,3.0,4057.78
3493,653,4,2023-03-20,2.0,4124.89
3494,268,30,2023-01-10,1.0,3558.09
3495,549,20,2023-03-28,1.0,699.75
3496,74,3,2023-03-08,4.0,3353.62
3497,508,23,2023-03-03,3.0,4450.98
3498,73,18,2023-01-03,2.0,2156.38
3499,308,26,2023-01-18,2.0,2096.91
3500,199,36,2023-01-25,4.0,2242.15
3501,130,8,2023-01-20,4.0,457.25
3502,758,17,2023-02-27,4.0,4465.53
3503,824,31,2023-03-27,3.0,4352.46
3504,572,37,2023-02-19,2.0,4989.65
3505,791,45,2023-03-20,4.0,2946.66
3506,615,33,2023-01-10,3.0,3768.4
3507,808,27,2023-01-21,2.0,1053.23
3508,832,45,2023-01-29,1.0,3354.27
3509,487,4,2023-01-10,4.0,3266.18
3510,853,22,2023-01-13,3.0,4510.98
3511,151,26,2023-02-16,2.0,4162.42
3512,669,32,2023-01-23,2.0,4695.41
3513,206,24,2023-02-19,4.0,4350.73
3514,986,46,2023-03-28,4.0,4350.03
3515,179,35,2023-01-04,2.0,365.43
3516,197,37,2023-03-08,3.0,4237.51
3517,735,32,2023-03-26,1.0,3057.02
3518,89,7,2023-02-22,2.0,1933.2
3519,799,33,2023-01-02,3.0,329.75
3520,434,31,2023-03-09,4.0,3404.49
3521,788,12,2023-03-06,2.0,1674.6
3522,748,11,2023-03-20,4.0,2365.49
3523,183,24,2023-02-26,1.0,3424.56
3524,209,8,2023-03-11,4.0,4563.28
3525,493,32,2023-01-07,1.0,4135.91
3526,130,38,2023-01-19,4.0,2280.46
3527,665,22,2023-02-13,4.0,1969.53
3528,13,34,2023-03-04,1.0,1236.91
3529,634,19,2023-03-06,4.0,1893.51
3530,871,20,2023-02-08,3.0,599.68
3531,732,14,2023-03-24,4.0,4856.97
3532,106,33,2023-01-26,2.0,2890.89
3533,375,10,2023-02-13,4.0,682.64
3534,582,16,2023-01-12,3.0,1796.39
3535,707,4,2023-01-22,2.0,2757.84
3536,698,27,2023-03-18,3.0,2687.78
3537,99,28,2023-01-14,2.0,225.74
3538,594,43,2023-03-27,4.0,4756.66
3539,587,16,2023-01-30,3.0,1413.11
3540,886,33,2023-02-13,4.0,130.11
3541,852,48,2023-03-25,2.0,428.4
3542,192,19,2023-02-07,3.0,2921.96
3543,325,21,2023-02-28,1.0,732.04
3544,979,22,2023-02-11,3.0,256.54
3545,726,9,2023-02-21,4.0,1929.15
3546,827,9,2023-03-04,1.0,3132.67
3547,956,9,2023-03-02,1.0,603.61
3548,467,27,2023-02-03,2.0,1600.97
3549,894,17,2023-02-08,1.0,2117.92
3550,367,44,2023-02-10,1.0,839.33
3551,318,45,2023-02-06,2.0,2555.07
3552,144,8,2023-03-06,3.0,471.81
3553,384,16,2023-03-20,4.0,280.27
3554,216,18,2023-02-01,3.0,2623.19
3555,361,33,2023-01-08,1.0,1277.09
3556,324,1,2023-01-18,4.0,522.1
3557,15,12,2023-02-14,3.0,2148.37
3558,217,6,2023-02-02,4.0,4579.95
3559,492,41,2023-01-05,1.0,3634.75
3560,951,5,2023-03-23,3.0,4087.3
3561,547,16,2023-03-15,4.0,4365.97
3562,183,18,2023-02-05,4.0,4864.51
3563,270,49,2023-01-23,3.0,3828.07
3564,945,18,2023-02-09,3.0,3061.62
3565,467,1,2023-01-05,1.0,1858.86
3566,870,19,2023-02-03,2.0,949.13
3567,612,8,2023-01-24,4.0,3448.97
3568,519,3,2023-01-17,3.0,4975.0
3569,542,25,2023-03-12,3.0,2363.43
3570,467,5,2023-03-22,3.0,3632.21
3571,305,40,2023-01-22,4.0,2500.71
3572,985,19,2023-01-15,1.0,2188.07
3573,144,18,2023-01-15,2.0,2081.01
3574,111,50,2023-01-25,4.0,2547.89
3575,232,31,2023-02-22,1.0,1866.13
3576,691,33,2023-01-21,4.0,3756.43
3577,584,47,2023-03-07,4.0,4377.65
3578,722,18,2023-02-01,3.0,4420.28
3579,732,39,2023-01-21,1.0,1177.11
3580,592,16,2023-03-09,3.0,4484.75
3581,500,16,2023-02-13,3.0,1740.68
3582,595,47,2023-03-24,1.0,1581.07
3583,554,38,2023-03-07,3.0,3647.44
3584,273,41,2023-03-31,3.0,1558.25
3585,703,7,2023-01-14,2.0,312.18
3586,173,14,2023-01-15,1.0,1899.41
3587,973,43,2023-01-20,1.0,3621.25
3588,7,48,2023-02-03,3.0,1668.44
3589,155,25,2023-02-05,3.0,3166.32
3590,522,32,2023-03-24,1.0,3317.59
3591,546,38,2023-01-09,1.0,3681.99
3592,548,22,2023-03-12,4.0,4490.8
3593,921,16,2023-01-30,1.0,2191.19
3594,518,29,2023-03-18,4.0,873.84
3595,920,16,2023-03-04,3.0,1628.68
3596,914,12,2023-02-04,2.0,2189.23
3597,215,17,2023-01-13,2.0,3583.76
3598,134,37,2023-03-20,4.0,114.95
3599,285,27,2023-02-15,3.0,1613.14
3600,126,25,2023-02-25,3.0,3910.22
3601,921,13,2023-01-09,3.0,3370.75
3602,439,8,2023-03-28,1.0,3672.11
3603,849,5,2023-02-05,3.0,4068.46
3604,686,12,2023-01-03,1.0,3927.02
3605,152,41,2023-01-19,4.0,3426.81
3606,331,3,2023-01-28,2.0,2226.32
3607,538,35,2023-01-23,4.0,4918.81
3608,383,33,2023-01-07,3.0,2866.91
3609,115,22,2023-03-17,3.0,1053.71
3610,894,50,2023-01-14,4.0,1499.42
3611,482,44,2023-02-15,1.0,3483.13
3612,284,9,2023-01-15,1.0,4627.46
3613,899,41,2023-03-08,1.0,934.66
3614,75,18,2023-01-15,2.0,457.62
3615,166,50,2023-02-20,2.0,4413.58
3616,189,29,2023-03-29,3.0,4580.63
3617,78,39,2023-01-08,4.0,1418.08
3618,947,27,2023-03-10,4.0,1917.56
3619,602,36,2023-03-03,3.0,3317.93
3620,688,45,2023-02-20,1.0,1683.15
3621,21,17,2023-03-04,2.0,4391.94
3622,566,34,2023-03-09,4.0,582.51
3623,184,46,2023-03-19,3.0,238.01
3624,871,3,2023-01-16,1.0,1082.01
3625,222,5,2023-03-25,1.0,1466.13
3626,827,14,2023-01-24,2.0,608.99
3627,328,3,2023-01-06,2.0,375.17
3628,179,23,2023-02-26,3.0,3790.26
3629,788,39,2023-01-31,3.0,863.17
3630,112,30,2023-01-06,1.0,4573.91
3631,736,50,2023-03-20,1.0,1871.6
3632,726,45,2023-01-29,4.0,3369.5
3633,59,23,2023-03-08,1.0,1165.74
3634,327,27,2023-03-16,3.0,1239.6
3635,905,10,2023-01-03,2.0,2894.81
3636,621,25,2023-01-28,3.0,2825.18
3637,897,13,2023-03-15,4.0,3855.21
3638,669,16,2023-02-17,4.0,3801.18
3639,191,41,2023-03-21,2.0,3369.9
3640,200,34,2023-01-10,3.0,2273.2
3641,312,37,2023-02-02,4.0,4458.67
3642,708,22,2023-03-08,3.0,3131.76
3643,35,17,2023-03-10,4.0,4951.48
3644,379,23,2023-01-12,2.0,4105.88
3645,387,36,2023-02-26,4.0,269.33
3646,758,49,2023-02-13,3.0,1636.94
3647,237,9,2023-01-13,3.0,2880.78
3648,616,2,2023-01-24,4.0,3621.27
3649,519,32,2023-02-13,1.0,2774.17
3650,283,50,2023-02-26,2.0,3941.35
3651,1,22,2023-01-16,2.0,1449.15
3652,731,43,2023-01-21,4.0,960.36
3653,464,13,2023-03-17,4.0,316.89
3654,230,8,2023-02-20,1.0,2887.9
3655,967,1,2023-01-21,2.0,3458.57
3656,172,17,2023-03-01,1.0,1664.44
3657,87,12,2023-02-20,2.0,3087.24
3658,553,4,2023-01-21,4.0,308.18
3659,123,13,2023-01-06,2.0,541.5
3660,843,31,2023-03-14,2.0,3523.69
3661,298,41,2023-03-06,2.0,1871.95
3662,885,7,2023-03-17,1.0,3373.1
3663,929,23,2023-02-27,1.0,4167.02
3664,690,24,2023-03-19,2.0,4270.48
3665,575,5,2023-01-06,3.0,902.23
3666,484,5,2023-03-06,1.0,2457.11
3667,165,17,2023-03-27,4.0,3682.94
3668,699,30,2023-02-03,4.0,3881.2
3669,383,9,2023-02-25,2.0,3934.15
3670,209,6,2023-03-16,4.0,1179.43
3671,739,25,2023-01-03,1.0,1003.05
3672,432,19,2023-02-11,3.0,2970.56
3673,389,16,2023-03-03,3.0,3718.37
3674,560,21,2023-01-06,3.0,1629.74
3675,224,2,2023-01-06,4.0,568.29
3676,3,10,2023-03-04,2.0,3597.89
3677,372,16,2023-01-20,4.0,1533.5
3678,687,37,2023-01-21,2.0,873.5
3679,446,15,2023-01-02,3.0,781.23
3680,611,13,2023-03-31,1.0,1608.8
3681,116,13,2023-03-31,4.0,2983.76
3682,270,32,2023-02-25,1.0,1824.09
3683,447,45,2023-01-10,3.0,152.28
3684,368,47,2023-03-28,2.0,529.7
3685,253,46,2023-03-11,1.0,1487.99
3686,317,8,2023-01-23,4.0,3315.54
3687,415,43,2023-01-30,1.0,537.65
3688,95,18,2023-03-19,1.0,2825.25
3689,785,36,2023-02-06,4.0,643.44
3690,892,26,2023-02-24,2.0,1097.5
3691,24,10,2023-02-18,4.0,902.33
3692,628,31,2023-02-03,3.0,382.78
3693,663,33,2023-02-13,2.0,3373.08
3694,850,29,2023-01-22,1.0,2343.85
3695,50,5,2023-01-31,4.0,4163.71
3696,502,13,2023-01-07,3.0,539.51
3697,718,1,2023-01-21,4.0,766.43
3698,498,23,2023-01-16,2.0,1566.97
3699,335,40,2023-01-20,3.0,3841.04
3700,79,3,2023-02-12,1.0,1563.51
3701,582,3,2023-02-13,2.0,2071.67
3702,27,7,2023-02-16,3.0,1542.94
3703,271,36,2023-01-19,2.0,447.11
3704,562,35,2023-02-17,1.0,4700.2
3705,804,15,2023-03-20,3.0,2765.27
3706,247,40,2023-03-10,4.0,3949.77
3707,776,3,2023-01-11,4.0,3308.87
3708,591,29,2023-03-20,1.0,2595.56
3709,387,30,2023-01-29,3.0,493.91
3710,702,39,2023-02-14,1.0,3231.53
3711,559,18,2023-03-09,1.0,819.08
3712,973,11,2023-02-05,2.0,2101.2
3713,361,43,2023-02-17,4.0,3164.11
3714,866,49,2023-03-28,1.0,3922.03
3715,984,38,2023-01-15,2.0,3440.97
